"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SLC25A40",0.0583622672800126,-0.145431810208942,0.467543987974045,0.640418508839828,0.728111142974056,-7.14152510721951
"DDX19B",0.0462116309451808,0.111029960115304,0.467219473659475,0.640650399485344,0.728245113176771,-7.1416763861851
"B3GLCT",-0.0424972160905622,0.0917494168390233,-0.466937274357892,0.640852081423835,0.728261193896582,-7.14180785387244
"AHR",-0.0488770219721279,0.112556789153023,-0.466880496968476,0.640892662256052,0.728261193896582,-7.14183429506849
"EXOC6",0.040032513925439,-0.0271254956460925,0.465155775010379,0.642125896161348,0.729418131766309,-7.14263596675058
"XPNPEP1",-0.0338594376679481,0.084157632263374,-0.465137061373639,0.6421392824837,0.729418131766309,-7.14264464882649
"TCF25",0.0391480983228718,0.106031246867477,0.464924053614163,0.642291660377082,0.729461446372762,-7.14274344787476
"NUP43",0.0384340790186117,0.0530022358102686,0.464695006341339,0.642455529224766,0.729517793722235,-7.1428496360762
"SIGIRR",-0.0702567381270371,-0.293355147517518,-0.463779457793887,0.643110720899276,0.730131926198769,-7.1432735699921
"DNAJC17",-0.0364036548011001,0.131274800724417,-0.462929177759778,0.643719454447279,0.730693105181489,-7.1436665342871
"FCGR2A",0.047642474424481,-0.0136518459622062,0.461802865383556,0.644526175221024,0.731478782222935,-7.14418596050828
"MICALL2",-0.0433925135711541,0.245040345784458,-0.460720490327789,0.645301822329215,0.732228920485522,-7.14468393327907
"SUB1",-0.0665199823954299,0.164157383632351,-0.460178084638387,0.64569066474776,0.732539959917279,-7.14493304116477
"MRPL49",0.051089957155541,0.271551766579083,0.459484482532105,0.646188039337327,0.732973997365222,-7.14525116125812
"COA4",-0.0866534112022848,-0.0315399125622892,-0.458055463648413,0.647213274143717,0.734006528491587,-7.14590506891301
"ICAM2",0.044648978112552,-0.311625279984055,0.457139266930848,0.647870944115231,0.734582088336372,-7.1463232430141
"ELP6",0.0327365380927182,-0.154483142746047,0.457027945196101,0.647950872593648,0.734582088336372,-7.14637399594366
"CASK",0.0428381376531525,0.0971844167686277,0.456826867224532,0.648095255955906,0.734615339832853,-7.14646563854243
"SYNE3",0.0509088473616053,-0.239769284675366,0.455959936937342,0.648717904505379,0.73519059642649,-7.14686028650867
"MYO18A",0.0359091163812509,0.0153604376241181,0.45575865487288,0.648862505056805,0.735219092914544,-7.14695180795442
"ZNF768",-0.046586763454487,0.206265335463624,-0.455604379696171,0.648973344975156,0.735219092914544,-7.1470219283986
"UTRN",0.03525564129088,-0.274071099369738,0.455440771520556,0.649090898774698,0.735221818108292,-7.14709626492957
"GPC6",-0.0721678607293991,-0.118222119994311,-0.455181560800807,0.649277161751768,0.73530235505233,-7.14721398456163
"SEC61G",0.0523532827079029,-0.0509509643127615,0.454515015561223,0.649756227266371,0.735714401683947,-7.14751638637264
"ATP2B1",-0.0509690803078717,-0.212359860148233,-0.453399484759907,0.650558317255766,0.7364919956876,-7.14802149615817
"MRPS31",-0.0441626336782244,0.247319083385435,-0.452349928735589,0.651313341399262,0.737143171641313,-7.14849560084108
"NAALADL2",-0.065762104223954,-0.0509349683772908,-0.45227895292162,0.651364412592058,0.737143171641313,-7.14852762236952
"USP12",0.0381159730435333,-0.250250896897247,0.4520157851616,0.651553791319674,0.737226822182548,-7.14864630963223
"MUC5AC",-0.200720234970559,-2.48966980889949,-0.450866489463359,0.652381103041269,0.73803213021235,-7.14916382729276
"CD58",-0.0405466381988198,-0.090354098276438,-0.450477445497088,0.652661250787986,0.738130341843416,-7.14933871223054
"MED18",-0.0383998326682554,0.107093263570825,-0.450424855116293,0.652699124518078,0.738130341843416,-7.14936234134549
"ADGRG1",0.0775070397763258,0.166541842533165,0.449865509319731,0.653102001187819,0.738455158063436,-7.14961348764767
"SH2D4A",-0.063159175486046,0.103245383249662,-0.448769228281557,0.653891907717571,0.739217392134683,-7.15010481381394
"NCKIPSD",-0.034145107984127,-0.0564729508729883,-0.448525438596243,0.654067619186918,0.739285138698614,-7.15021391161452
"SERF2",-0.0516119635917795,0.267714635763826,-0.448164842473716,0.654327554233208,0.73944804137682,-7.15037517265386
"SCAMP2",0.0470122615104342,-0.116211218591346,0.447195154412247,0.655026760885239,0.740107214342993,-7.15080818119261
"CSRP2",0.0719018967831996,0.0865627605166753,0.446031219210681,0.655866433458809,0.740856515853742,-7.15132669260918
"CDH5",0.0402871963495741,-0.608535981455428,0.445954234143719,0.655921986549914,0.740856515853742,-7.1513609404327
"COX11",-0.0517775702454584,0.0533151422371349,-0.445785452372062,0.656043787628478,0.740863032190985,-7.15143600456933
"ATF7IP",-0.0426521918261804,0.197748212947856,-0.445319705214514,0.656379940917326,0.741111569010986,-7.15164299410986
"NSMCE3",0.0363068484026884,-0.0209230222072302,0.444813979311856,0.656745028040994,0.741376882677285,-7.15186750645938
"C17orf97",-0.0601772830491743,-0.192570649939877,-0.444672544322301,0.656847145701707,0.741376882677285,-7.15193024962334
"ENTPD1",0.0517843299191638,-0.30896446487608,0.44363622573248,0.657595575740198,0.742090447349093,-7.15238937162844
"MRPS14",-0.0445668466313318,0.0557554130046393,-0.440679083101623,0.659733120932747,0.744371086261811,-7.1536935969143
"NOS1AP",-0.0635886351119196,-0.132376113477414,-0.440450353225157,0.659898572975319,0.744426217040179,-7.15379411348477
"PPM1F",0.0288463767930267,-0.31378546953862,0.43947912251799,0.660601299955368,0.745056133097535,-7.15422034545725
"FIS1",0.0562480380593031,0.124837497753305,0.439356089978249,0.660690340735825,0.745056133097535,-7.15427427215496
"SRP54",-0.0295710640966762,0.290898352741022,-0.438924845829661,0.661002477685539,0.745276500092207,-7.15446317277344
"DOCK8",-0.0453228863617352,-0.0627916597511821,-0.438239458894432,0.661498686478633,0.745704292578755,-7.15476301591976
"TSPYL1",-0.0346803929717018,0.0536417257952424,-0.438044966352868,0.661639523084941,0.745731395392295,-7.15484801728622
"APOC3",-0.0815140062455648,-0.77695117263052,-0.436760612486558,0.662569855595609,0.746648169427809,-7.15540838739025
"EXD2",-0.0394821112055415,0.0353155415417494,-0.436408608918535,0.662824923753067,0.746803800628787,-7.15556168138564
"SUPV3L1",0.0439707840147654,-0.0741348015380533,0.435364317019708,0.66358186760332,0.747524739704869,-7.15601573354787
"ZFAND6",0.0406584491259933,-0.0528918072833101,0.434705470017385,0.664059603396958,0.747930952141396,-7.15630163746283
"SNAP23",0.0356074489558907,-0.0125719776601782,0.433225085970984,0.665133543127679,0.748962125919305,-7.15694246628883
"GPR107",-0.0379347089556686,0.153730265856842,-0.433120082090565,0.665209744101547,0.748962125919305,-7.15698783744829
"PLP2",0.051615758757432,-0.216769938245626,0.432495834158069,0.665662830489186,0.749340122121554,-7.15725734214222
"COASY",-0.0462649697719649,-0.0238848441235205,-0.432309298411737,0.665798244102738,0.749360442199186,-7.15733779931693
"DENND6A",-0.0246588904598277,-0.0175109134213549,-0.431899521931547,0.666095755353044,0.749439565457573,-7.15751442364074
"DNM1L",0.0373989092046719,0.00800074183976009,0.431889139152741,0.666103294279049,0.749439565457573,-7.15751889671522
"GRHL2",0.0488151790616958,0.0739129186037877,0.431662332048104,0.66626798716085,0.749492793872803,-7.15761658220248
"MED28",0.0309274902278414,0.0727851452331617,0.43017838505523,0.667345933555434,0.750573152325426,-7.15825445125611
"RABGGTA",0.0246610097658966,-0.00603424415746487,0.428619946950578,0.668478733486475,0.751647153760299,-7.15892197791143
"ASMTL",0.0463945587158377,-0.0933950872899352,0.428540797520411,0.668536286014838,0.751647153760299,-7.15895581545709
"NAPA",-0.0287322185510069,-0.115590959863734,-0.427934854278641,0.668976954959631,0.752010186165008,-7.15921465828905
"P3H4",0.0687763378088432,0.405540800899401,0.42748954079058,0.669300879827149,0.752241879545211,-7.15940465113566
"PPIL2",-0.0272353694344565,0.097587598213656,-0.426502378924696,0.670019170222069,0.752848793960537,-7.15982511890141
"POLR3K",0.0352581826287794,0.175336523347292,0.426423339742938,0.670076694765502,0.752848793960537,-7.15985874254874
"INPP5K",0.0350096314855222,-0.190089745237015,0.425451620248645,0.670784068829934,0.753510956980846,-7.16027160799192
"YEATS4",0.0312250824782433,0.214918419326895,0.424985995895687,0.671123129231807,0.753759222540912,-7.16046910963837
"AFMID",-0.061687823277391,-0.232660617522074,-0.424405448977159,0.671545968669031,0.753989863073005,-7.16071505484633
"SPTLC2",0.044906063382169,-0.0204771535084066,0.424136046667991,0.671742222443526,0.753989863073005,-7.16082907143246
"MRPL15",0.0474645200629769,0.164726404187184,0.42403368389366,0.671816797412428,0.753989863073005,-7.16087237449974
"HMGCS2",-0.150019655851474,-2.30397536745778,-0.424017544819149,0.671828555605813,0.753989863073005,-7.16087920094514
"B3GAT3",0.0478376686231456,0.0431132020808062,0.423893512463703,0.671918922613218,0.753989863073005,-7.16093165502542
"TYSND1",-0.0502704918292659,0.0284734590327756,-0.423653042412161,0.672094136908914,0.754053956099704,-7.16103330768596
"CDC42BPB",0.0269433978965484,-0.0097323350272728,0.423297760166897,0.672353039849402,0.754147459757349,-7.16118338885769
"CS",0.0349532908404652,0.0727671647731357,0.423214523405506,0.672413702176756,0.754147459757349,-7.16121853221165
"BCS1L",0.0377700271142679,-0.0561245693658121,0.423047222739383,0.67253563612717,0.754151745112747,-7.16128914726437
"QPCTL",-0.0376698936402387,-0.0421013325923111,-0.422477528710518,0.67295091180136,0.754273519612924,-7.16152939721738
"GATB",-0.0388823192399406,-0.0325205205349562,-0.422419691314935,0.672993077692931,0.754273519612924,-7.16155377017752
"DSC2",-0.075799512283124,-0.349579531521958,-0.422328231225372,0.673059758048929,0.754273519612924,-7.16159230510146
"AVL9",-0.0433541588498412,0.261245556518096,-0.422250048571535,0.673116760337422,0.754273519612924,-7.16162523922893
"DPY30",-0.0563121366832018,0.178916559479624,-0.421954708498411,0.673332107220245,0.754382436322383,-7.16174959508082
"SPTY2D1",0.0491044444932108,0.27517716796291,0.421351912756243,0.673771718538928,0.754671111914987,-7.16200313843965
"CDK4",-0.0440486809480141,0.0282652654995341,-0.421277278068667,0.673826156464737,0.754671111914987,-7.1620345055238
"ARPC3",0.0330328798707501,0.191994779154246,0.419201167241605,0.675341141429078,0.756235213613585,-7.16290481805112
"TLR3",-0.0546730448922911,-0.294667794446197,-0.418974276672431,0.675506788854173,0.75628806712851,-7.16299967098634
"LGALSL",-0.0462258264642981,-0.345109572980978,-0.418693187288423,0.675712027441794,0.756385220058881,-7.16311711091225
"FCF1",-0.0433121943529491,0.118728794509242,-0.418476569189453,0.67587020857383,0.756429672523033,-7.16320756083975
"MED11",-0.0317540690930291,0.016416044043876,-0.418099181632966,0.676145822794039,0.756605516743768,-7.16336502913576
"IFI35",-0.0457852057450774,0.139763731725328,-0.417731956345697,0.676414057146021,0.75677304273302,-7.16351812089578
"GDPD3",-0.100712693625008,-1.25302533015077,-0.414181230831591,0.679009756168528,0.759544024726008,-7.16499144383029
"SORBS3",0.0357912467062769,-0.435656554797113,0.412339542934702,0.68035760164038,0.76079293349763,-7.1657506777424
"CYTH2",0.0293052367827454,-0.0471116932116041,0.41221913900816,0.680445755448381,0.76079293349763,-7.16580019642456
"BTN2A1",0.0492429261119049,-0.279257268463221,0.41216731069549,0.680483702929517,0.76079293349763,-7.16582150747554
"NR2F2",0.0485480451587338,-0.191267818256623,0.410082935742949,0.682010506263755,0.762366436010867,-7.16667635364305
"ABHD17C",0.0578570412202425,-0.189298886845502,0.409448996983433,0.682475125838564,0.762752262993039,-7.16693548667067
"DNAJC3",0.0426901872592006,0.327362324609304,0.408653240356061,0.683058514360789,0.763177291178641,-7.16726019856664
"AKAP1",0.0487260075897927,0.150293052973242,0.408604198440902,0.683094474406568,0.763177291178641,-7.16728018968608
"CNPY2",0.0372586560835935,0.330321597650273,0.408367569623308,0.683267992934536,0.76323760232453,-7.16737661379781
"NMI",-0.0478949459790517,0.205658047235736,-0.407606065344631,0.6838265136243,0.763727879917991,-7.16768654119971
"RABL2B",0.0416600621942516,-0.132576129502883,0.406775605345198,0.684435807607506,0.764274681982149,-7.16802387438397
"SLC25A6",0.0532300396628399,0.31592809999618,0.405766377437815,0.685176538246364,0.764968035793502,-7.16843289801892
"PAPLN",-0.0524764262942116,-0.502668828996295,-0.404477710316296,0.686122807528072,0.765890581480199,-7.1689536982773
"PPP1R9A",0.0513120604784005,-0.262842290401679,0.403825972977991,0.686601567178254,0.766291034160662,-7.16921646040384
"RAB1B",0.0336916399696932,-0.102524637066432,0.403655330987295,0.686726939933812,0.766297013540264,-7.16928518851848
"MAPKAPK2",-0.0286227996703299,0.163240691814714,-0.403155102595976,0.687094513723988,0.766573208129943,-7.16948649429887
"GRAMD4",0.0465809651105505,-0.0835229958589798,0.402107354553514,0.687864652264022,0.767298358613868,-7.16990732899154
"CASTOR2",-0.0389900785798378,-0.0143315525099935,-0.401610515263795,0.688229963643015,0.767455216756457,-7.1701065052643
"ACTR1B",-0.0318381097634453,-0.122149154648716,-0.401589162940914,0.688245665019181,0.767455216756457,-7.17011505961342
"PRDX1",0.0317119497092802,0.0689698029321291,0.399616508793203,0.689696832692844,0.768939108912836,-7.17090340101831
"EPS8",0.0427754673519438,0.136993789174261,0.396870979010788,0.691718468928626,0.77105838409729,-7.1719941554152
"MRPS10",0.0397980826329091,0.184092265640027,0.396202090932291,0.692211331461833,0.771473093276977,-7.17225875569881
"TRIM21",-0.0329810246781116,0.0270541984446672,-0.39537769023135,0.692818961851803,0.771886373930774,-7.1725842605547
"ZW10",0.0245652838796781,0.164754114324589,0.395210313168821,0.692942352568708,0.771886373930774,-7.17265026468388
"SMAD3",-0.0451651405877665,-0.0807520847685921,-0.39520696208142,0.692944823080845,0.771886373930774,-7.17265158587978
"SPCS3",0.0544058500870294,0.0722825331489795,0.39358453263193,0.694141306683776,0.773084291501118,-7.17328992861226
"C11orf58",0.0377796566957175,0.194717627660088,0.392087226045751,0.695246196584522,0.774179555448385,-7.17387671411431
"PLEKHA6",-0.0579935188083019,-0.114828937124444,-0.391923262339536,0.695367227955597,0.774179555448385,-7.17394083477036
"ATPAF2",0.0411785722362797,-0.0632387476223631,0.391325749882311,0.69580835343046,0.77453562354489,-7.1741742749297
"PKM",0.0376292154903387,0.231424714942641,0.389919966484447,0.696846608685928,0.775556143709195,-7.17472209235539
"COPB1",0.0207298393400599,0.289500745236857,0.388141492989616,0.698160935427426,0.776883508662272,-7.17541232058977
"KIAA1671",0.0341188728119382,-0.265046360653172,0.386623685547866,0.699283344635416,0.777864063180608,-7.17599889063182
"POLR3C",0.0279695098797181,0.0246899755566698,0.386620389558968,0.699285782718354,0.777864063180608,-7.1760001618972
"TWF2",-0.0267593410261551,0.089073087876557,-0.386127074261154,0.699650729132455,0.778134454887776,-7.17619031188805
"CENPC",0.0301351073958758,0.0556077199060381,0.385860928426225,0.699847648324561,0.778217909187099,-7.17629279793667
"COG7",-0.0302610899174994,0.194400660016505,-0.385577123316028,0.70005765581241,0.77831588583706,-7.17640200634357
"C3orf38",-0.0311894136724477,0.00311284749745683,-0.382561109339286,0.702290838660469,0.780581328581462,-7.17755761079738
"DIABLO",-0.0358834103546189,0.227511943198205,-0.38249500082531,0.70233981718097,0.780581328581462,-7.17758283913993
"ERAP2",0.110446093881901,-0.588100988295598,0.380643083470841,0.703712370888486,0.781874608275912,-7.17828779792989
"CNNM3",0.0333129553806116,-0.153089107509337,0.380594522712147,0.703748374903941,0.781874608275912,-7.1783062372819
"GALK1",0.0284263382626045,0.0330169162500845,0.380111452727863,0.704106569940316,0.782105882095888,-7.17848953924017
"PRDX5",-0.0549962754892092,0.089472382824917,-0.379853531354671,0.704297844924058,0.782105882095888,-7.17858731281849
"CHCHD1",-0.0351776152374614,0.232403796157055,-0.379818247646658,0.704324012850643,0.782105882095888,-7.1786006831124
"THNSL1",0.0530828664958875,-0.106982519218578,0.379574358067117,0.704504901542849,0.782170717501494,-7.17869306790557
"RPS26",-0.0262037725221331,0.232544742509568,-0.379013004745891,0.704921311393893,0.782220818032948,-7.17890548192879
"FYTTD1",0.0391778402245282,0.0154398168341488,0.378840220999117,0.705049499633331,0.782220818032948,-7.17897079944211
"LTBP4",-0.0501016381550659,-0.298533971303148,-0.378785429533039,0.705090151171995,0.782220818032948,-7.17899150606895
"PHF14",0.027928016016395,0.225281273245881,0.378676312501052,0.705171111102703,0.782220818032948,-7.17903273433724
"SERPINE1",-0.0762490759527338,-0.372291769139444,-0.378614107038378,0.705217266259692,0.782220818032948,-7.17905623244662
"MRPS7",-0.0372109060029854,0.238323829399663,-0.378522711080948,0.705285082132448,0.782220818032948,-7.17909075026679
